"edge_id","country","mechanism_id","mechanism_name","source_actor_id","source_actor_name","target_actor_id","target_actor_name","relationship_type","process_stage","domestic_source_id","citation","legal_text_excerpt","legal_anchor_type","anchor_strength","mandatory_or_discretionary","timeline_defined","remedy_available","territorial_level","edge_confidence","edge_derivation_method","manual_review_required","notes","exclusion_reason"
"MEXV2-EDGE-0556","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 456 Fr. IV.","IV. [Respecto de los ciudadanos, de los dirigentes y afiliados a los partidos políticos, o cualquier persona física o moral, con amonestación pública y, en caso de reincidencia, con multa de hasta dos","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0557","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 456 Fr. III.","III. Con la cancelación del procedimiento tendente a obtener el registro como partido político nacional, y i) Respecto de las organizaciones sindicales, laborales o patronales, o de cualquier otra agr","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0558","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 458 Num. 3","3. Cuando el Instituto o los Organismos Públicos Locales tengan conocimiento de que un extranjero, por cualquier forma, pretenda inmiscuirse o se inmiscuya en asuntos políticos, tomará las medidas con","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0559","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 458 Num. 4","4. Cuando el Instituto o los Organismos Públicos Locales tengan conocimiento de la comisión de una infracción por parte de los ministros de culto, asociaciones, iglesias o agrupaciones de cualquier re","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0560","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 458 Num. 7","7. [Las multas deberán ser pagadas en la Dirección Ejecutiva de Administración del Instituto; si el infractor no cumple con su obligación, el Instituto dará vista a las autoridades hacendarias a efect","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0561","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 465 Num. 2","2. La queja o denuncia podrá ser presentada por escrito, en forma oral o por medios de comunicación electrónicos y deberá cumplir con los siguientes requisitos: a) Nombre del quejoso o denunciante, co","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0562","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 466 Num. 2","2. Procederá el sobreseimiento de la queja o denuncia, cuando: a) Habiendo sido admitida, sobrevenga alguna de las causales de improcedencia; b) El denunciado sea un partido político que, con posterio","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0563","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 474 Num. 9","9. [Las denuncias presentadas ante los Organismos Públicos Locales Electorales, así como procedimientos iniciados de oficio, deberán ser sustanciados en lo conducente, de acuerdo al procedimiento esta","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0570","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 493 Num. 4","4. Durante el desahogo de los procedimientos administrativos tendentes, en su caso, al fincamiento de responsabilidades, los servidores públicos tendrán asegurado el ejercicio de las garantías constit","statutory","3","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0574","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 494 Num. 3","3. El Instituto y los Organismos Públicos Locales, en el ámbito de sus competencias, serán las autoridades responsables de la organización del proceso electivo, su jornada electoral y los cómputos de ","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0577","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 497 Num. 1","1. El proceso electoral de las personas juzgadoras del Poder Judicial de la Federación es el conjunto de actos, ordenados por la Constitución y esta Ley, realizado por las autoridades electorales, los","statutory","3","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0578","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 500 Num. 1","1. Es derecho de la ciudadanía participar en igualdad de condiciones en los procesos de evaluación y selección de candidaturas para todos los cargos de elección del Poder Judicial de la Federación. Di","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0586","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 504 Fr. VIII.","VIII. Vigilar que ninguna persona candidata reciba financiamiento público o privado en sus campañas; IX. Determinar los topes máximos de gastos personales de campaña aplicables para cada candidatura y","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0587","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 504 Fr. XIV.","XIV. Fiscalizar los ingresos y egresos de las personas candidatas; XV. Emitir lineamientos de aplicación general para los Organismos Públicos Locales respecto de los procesos de elección de las person","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0588","Mexico","MEX-MECH-","","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 505 Num. 2","2. Se entiende por propaganda al conjunto de escritos, publicaciones, imágenes, grabaciones, proyecciones y expresiones que difundan las personas candidatas durante el periodo de campaña con el objeto","statutory","3","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0589","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 506 Num. 1","1. Los partidos políticos y las personas servidoras públicas no podrán realizar ningún acto de proselitismo o manifestarse públicamente a favor o en contra de candidatura alguna. Queda prohibido el us","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0590","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 510 Num. 4","4. Queda prohibida la contratación, por parte de personas candidatas y de los partidos políticos, por sí o por interpósita persona, de personas físicas o morales que realicen y difundan encuestas o so","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0591","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 510 Num. 5","5. La metodología, costos, personas responsables y resultados de las encuestas o sondeos serán difundidas por el Instituto en su página de Internet, o por los Organismos Públicos Locales en el ámbito ","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0593","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 516 Num. 2","2. Las personas observadoras acreditadas deberán conducirse conforme a los principios de imparcialidad, objetividad, certeza y legalidad. Podrán participar como personas observadoras las personas físi","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0594","Mexico","MEX-MECH-001","vote","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 519 Num. 1","1. La campaña electoral, para los efectos de este Libro, es el conjunto de actividades llevadas a cabo por las personas candidatas a juzgadoras para la obtención del voto por parte de la ciudadanía.","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0595","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-007","Ciudadanos / Ciudadanas","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 525 Num. 2","2. La metodología deberá ser imparcial, objetiva y con fines informativos, y contemplará por lo menos la creación de un micrositio en la página de Internet oficial del Instituto para informar a la ciu","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0616","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 3","; el numeral 3 del artículo 7; el numeral 1 del artículo 10; el numeral 4 del artículo 14; los numerales 1, 2 y 3 del artículo 26; el numeral 2 del artículo 30; el numeral 1 del artículo 35; el numera","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0626","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 456 Num. 202","202. Toda vez que estos motivos de inconstitucionalidad afectan a todas las disposiciones del decreto impugnado, se declara la invalidez del Decreto por el que se reforman, adicionan y derogan diversa","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0627","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 456 Num. 203","203. Vigencia de las normas anteriores al decreto. Tal como se resolvió en la acción de inconstitucionalidad 29/2023 y sus acumuladas 30/2023, 31/2023, 37/2023, 38/2023, 43/2023 y 47/2023, a fin de pr","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0636","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 2 Num. 3","3. En la interpretación sobre la resolución de conflictos de asuntos internos de los partidos políticos, se deberá tomar en cuenta el carácter de entidad de interés público de éstos como organización ","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0647","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGSMIME","MEX-LGSMIME 12 Num. 1","1. Son partes en el procedimiento de los medios de impugnación las siguientes: a)  El actor, que será quien estando legitimado lo presente por sí mismo o, en su caso, a través de representante, en los","statutory","4","discretionary","yes","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
